8e02b826d8977a79100c0330751d62904379064f,DELETE,regular-file,src/Analysis/documents/GAtM/2018_Test_Blank.pdf,133,
f21b5314e8c65655402186fcecbaf211deb8bfad,DELETE,regular-file,src/Analysis/documents/GAtM/2018_Test_Raw.pdf,133,
2e7fd9d5cc268ab01532d246858db6539f8a9438,DELETE,regular-file,src/Analysis/documents/GAtM/2019_Quiz_Raw.pdf,132,
8caa88e70c74ed93345bfeaf7d98cfea9a3b63fb,DELETE,regular-file,src/Analysis/documents/GAtM/2019_Test_Raw.pdf,132,
d85ced1d3281cdbf165b11fbe0d0199a3004e2eb,DELETE,regular-file,src/Analysis/documents/GAtM/2021_Quiz1_Raw.pdf,131,
fee4ed43e60e728fc247451b2d3b720b7f324730,DELETE,regular-file,src/Analysis/documents/GAtM/2021_Quiz2_Raw.pdf,131,
0830f837b5382e9db69266f3e4edc9c6d3f3924f,DELETE,regular-file,src/Analysis/documents/GAtM/2021_Test_Raw.pdf,132,
ae978973376aca508b1b73c536c24e39a986df2f,DELETE,regular-file,src/Analysis/documents/GAtM/2022_Quiz1_Blank.pdf,131,
1679e7facf2bc96422a7de333ed3a6f6ed5f528e,DELETE,regular-file,src/Analysis/documents/GAtM/2022_Quiz1_Raw.pdf,131,
64661769a4d323e0f75eb1fc2a804d314faaa3c1,DELETE,regular-file,src/Analysis/documents/GAtM/2022_Quiz2_Blank.pdf,131,
6db7f9610f6740f4df4415a70b676416ea419497,DELETE,regular-file,src/Analysis/documents/GAtM/2022_Quiz2_Raw.pdf,131,
b4a5d83c0c19fc98d94210f0252ea0d34ce61cf5,DELETE,regular-file,src/Analysis/documents/GAtM/2022_Test_Blank.pdf,132,
3255263eadd0528372ae788b0659d7ecee9dfea1,DELETE,regular-file,src/Analysis/documents/GAtM/2022_Test_Raw.pdf,132,
85f268cf49f8a98cc008b483e27abd9688807830,DELETE,regular-file,src/Analysis/documents/GAtM/2023_Quiz_Raw.pdf,132,
001af35643ceb3a48e3c39c764de6e9802323e62,DELETE,regular-file,src/Analysis/documents/GAtM/2023_Test_Raw.pdf,132,
736d378006f6ff7b0097e82d5ca565300500db92,DELETE,regular-file,src/Analysis/documents/Growth/2013_Quiz_Raw.pdf,131,
6526f364efdd56021888e9769eab632738531db0,DELETE,regular-file,src/Analysis/documents/Growth/2016_Quiz_Raw.pdf,133,
6dc71a2fae51f38319d5b1e9b5412dd1692d2b88,DELETE,regular-file,src/Analysis/documents/Growth/2018_Quiz_Blank.pdf,133,
e4a40dfa863f2e91a1a1c63d4b953147363fab41,DELETE,regular-file,src/Analysis/documents/Growth/2018_Quiz_Raw.pdf,133,
0084294a10bc6af53bd9becb975b5158129a5966,DELETE,regular-file,src/Analysis/documents/Growth/2019_Quiz_Raw.pdf,132,
f00f1bb526c896a9c7685ab2dac62e0969cb5ff9,DELETE,regular-file,src/Analysis/documents/Growth/2023_Quiz_Raw.pdf,132,
f07b167ea25810a56ecfa4ed2681bf6ce3d3ae0d,DELETE,regular-file,src/Analysis/documents/Matrices/2013_Quiz_Raw.pdf,131,
c82c3aef6b6d38acb2342a9cdc377752d21f6107,DELETE,regular-file,src/Analysis/documents/Matrices/2013_Test_Raw.pdf,131,
bb06c04144b02cebe2298433cea2b86a247944c5,DELETE,regular-file,src/Analysis/documents/Matrices/2016_Quiz_Raw.pdf,131,
a7d4d780a9759692bcddb0d32ed858faab42bb04,DELETE,regular-file,src/Analysis/documents/Matrices/2016_Test_Raw.pdf,132,
c88de8b23d3e1644b555c33509c4270382e0a553,DELETE,regular-file,src/Analysis/documents/Matrices/2018_Quiz_Blank.pdf,133,
b192919a9219ab9cadcdfef114d239196e20b4ff,DELETE,regular-file,src/Analysis/documents/Matrices/2018_Quiz_Raw.pdf,133,
7109dab2923a49e315588895860e85290a6f06e5,DELETE,regular-file,src/Analysis/documents/Matrices/2018_Test_Blank.pdf,133,
2a9929996b2031cf7f37e81120ff44ec857b66a9,DELETE,regular-file,src/Analysis/documents/Matrices/2018_Test_Raw.pdf,133,
2028b70af7c67ffd3c23ccb74db87b6372938b35,DELETE,regular-file,src/Analysis/documents/Matrices/2019_Quiz_Raw.pdf,131,
6c367ba83a54ab8080ee77e92963ef20e28d3392,DELETE,regular-file,src/Analysis/documents/Matrices/2019_Test_Raw.pdf,132,
fee987b14925cb10d81ff126081540e8e66f53e8,DELETE,regular-file,src/Analysis/documents/Matrices/2021_Quiz_Raw.pdf,131,
122c4ef98e8bf23f7e239ef598e808411eca1168,DELETE,regular-file,src/Analysis/documents/Matrices/2021_Test_Raw.pdf,132,
db85a30d9936d35ac78db73e018091efae6e25b9,DELETE,regular-file,src/Analysis/documents/Matrices/2022_Quiz_Blank.pdf,131,
86d46d1575819b797e653b59667f31411f42cc5f,DELETE,regular-file,src/Analysis/documents/Matrices/2022_Quiz_Raw.pdf,131,
df3dfa98ac91492327acb88799664c1a54eca746,DELETE,regular-file,src/Analysis/documents/Matrices/2022_Test_Blank.pdf,131,
1e2db1cd9dde198ae8fdd328b7cca78f9f7a723e,DELETE,regular-file,src/Analysis/documents/Matrices/2022_Test_Raw.pdf,132,
387be4df68a3d374f68608578ad772f26904bb47,DELETE,regular-file,src/Analysis/documents/Matrices/2023_Quiz_Raw.pdf,132,
ed29f78921c1e8e6b7ae23be8835cb49a01e05ed,DELETE,regular-file,src/Analysis/documents/Matrices/2023_Test_Raw.pdf,132,
d70b2b701150fa47754035e582c2359937f836f8,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2016_MT1_Raw.pdf,133,
b50bd68891997c5d09485cf7f9ea9f0cfa36e9db,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2016_MT2_Raw.pdf,133,
8c33d1cfe52fb8a91a9164960c41482c84670754,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2018_MT1_Blank.pdf,133,
8878c579e4711dd59c18418574e629f77757df04,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2018_MT1_Raw.pdf,133,
0f100c74ea653cbe8d0521d866e891cec0bb730a,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2018_MT2_Blank.pdf,133,
01bd70fba022cc81abde26b1863fbf416bb75b32,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2018_MT2_Raw.pdf,133,
1f580c0646807725af1b16323bbe7a1b009249cb,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2019_MT1_Blank.pdf,131,
42fa9b83128919271bdd07e3a70dcedb279e9108,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2019_MT1_Raw.pdf,132,
f21ebcd7e6c1a34a6fbdf2c2b0de34a837f13e9b,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2021_Final1_Blank.pdf,131,
bd7aa2976e3ec11242e5d2e3335f397b06975f84,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2021_Final2_Blank.pdf,131,
a87fb34ff7cc7ddcb006f635a64b0835493e1d38,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2021_Final3_Blank.pdf,131,
39ca074914db3ed1de43111c54344f41b8751ced,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2021_Final4_Blank.pdf,131,
038af54a6b27292eec813ab90e7f97d229525225,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2021_Final4_Key.pdf,131,
fb5231b8bc6ed81cabdf6835fd0bdfc3b6e8b30d,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2021_MT1_Raw.pdf,132,
b7f1d518ec54b88acc416f64f8514753225014f2,DELETE,regular-file,src/Analysis/documents/Midterms/Semester1/2021_MT2_Raw.pdf,132,
